  Frame         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      557        0.190        2.493            0      157.082        0.370      118.931
      558        0.119        2.462            0      156.237        0.000      116.523
      559        0.161        2.502            0      156.558        0.000      119.417
      560        0.273        2.501            0      157.566        1.359      119.312
      561        0.194        2.513            0      157.029       11.279      119.227
      562        0.211        2.490            0      156.345        0.058      117.962
      563        0.104        2.486            0      156.417        0.417      118.431
      564        0.171        2.463            0      155.618        0.000      116.645
      565        0.192        2.483            0      156.171        0.947      120.117
      566        0.135        2.519            0      157.712        6.981      120.442
      567        0.220        2.495            0      156.103        0.551      120.199
      568        0.190        2.479            0      156.039        1.070      118.802
      569        0.132        2.495            0      157.009        0.000      119.790
      570        0.163        2.480            0      155.715        0.970      118.536
      571        0.145        2.496            0      156.529        0.000      120.542
      572        0.180        2.477            0      155.168        0.000      118.981
      573        0.171        2.464            0      155.709        0.486      117.242
      574        0.198        2.511            0      156.868        0.003      119.986
      575        0.180        2.481            0      156.101        0.417      118.184
      576        0.221        2.508            0      157.862        0.444      120.561
      577        0.115        2.483            0      155.797        1.183      119.084
      578        0.157        2.468            0      155.942        0.182      117.379
      579        0.236        2.491            0      156.500        0.022      119.238
      580        0.206        2.469            0      155.406        1.736      117.095
      581        0.078        2.488            0      156.144        0.706      119.905
      582        0.161        2.482            0      156.135        0.210      118.440
      583        0.143        2.485            0      156.197        0.353      120.460
      584        0.103        2.494            0      156.934        0.006      120.030
      585        0.127        2.461            0      155.330        0.135      118.142
      586        0.139        2.513            0      156.509        0.034      122.048
      587        0.198        2.517            0      158.172        0.000      120.937
      588        0.078        2.478            0      156.584        0.003      117.545
      589        0.141        2.476            0      156.440        0.943      117.638
      590        0.227        2.488            0      156.641        0.479      119.935
      591        0.217        2.508            0      157.504        0.002      119.895
      592        0.229        2.484            0      156.238        0.038      117.899
      593        0.159        2.502            0      157.241        5.699      119.219
      594        0.186        2.517            0      157.577        0.094      119.905
      595        0.192        2.481            0      156.082        0.024      118.809
      596        0.176        2.487            0      156.088        0.366      118.306
      597        0.316        2.460            0      156.159        0.303      118.466
      598        0.281        2.504            0      157.449        0.687      121.705
      599        0.269        2.470            0      156.343        0.331      119.263
      600        0.152        2.476            0      155.832        0.021      117.231
      601        0.103        2.493            0      156.785        0.000      118.289
      602        0.158        2.500            0      156.417        0.000      120.417
      603        0.207        2.516            0      157.818        0.000      119.596
      604        0.124        2.486            0      156.533        0.744      118.956
      605        0.162        2.483            0      156.771        0.216      118.196
      606        0.155        2.511            0      156.604        0.194      119.712
      607        0.204        2.474            0      156.043        0.019      119.568
      608        0.104        2.463            0      155.991        0.000      118.458
      609        0.178        2.504            0      156.158        0.000      120.240
      610        0.111        2.494            0      156.641        0.208      119.744
      611        0.148        2.481            0      156.191        0.000      119.087
      612        0.141        2.505            0      157.109        0.000      118.906
      613        0.085        2.481            0      156.113        0.151      119.326
      614        0.225        2.473            0      155.890        0.145      119.188
      615        0.174        2.515            0      157.351        0.000      119.126
      616        0.205        2.494            0      156.630        0.414      117.570
      617        0.138        2.514            0      157.347        0.000      120.106
      618        0.132        2.485            0      156.439        1.895      120.386
      619        0.254        2.466            0      155.731        0.134      116.004
      620        0.182        2.487            0      155.990        0.303      119.962
      621        0.162        2.511            0      157.305        1.195      120.370
      622        0.244        2.520            0      157.668        0.611      121.622
      623        0.117        2.482            0      155.409        0.128      118.959
      624        0.207        2.500            0      157.060        0.577      120.711
      625        0.248        2.515            0      158.456        0.154      119.833
      626        0.150        2.447            0      154.169        0.000      117.839
      627        0.264        2.486            0      156.354        1.345      117.854
      628        0.177        2.500            0      157.268        0.239      118.803
      629        0.224        2.485            0      156.550        0.000      118.851
      630        0.077        2.490            0      155.818        0.666      120.255
      631        0.206        2.508            0      157.256        0.000      119.806
      632        0.206        2.468            0      155.342        0.270      117.360
      633        0.198        2.488            0      156.240        0.000      118.914
      634        0.285        2.460            0      155.619        0.478      118.110
      635        0.146        2.498            0      156.662        0.000      118.886
      636        0.310        2.499            0      158.030        0.000      119.504
      637        0.179        2.519            0      157.210        0.000      119.540
      638        0.185        2.467            0      155.554        0.152      118.809
      639        0.161        2.467            0      156.085        0.955      117.990
      640        0.205        2.513            0      157.317        0.646      122.068
      641        0.177        2.484            0      156.260        0.000      117.931
      642        0.113        2.472            0      155.763        0.000      118.158
      643        0.122        2.464            0      155.141        1.490      117.477
      644        0.074        2.485            0      156.193        0.350      119.258
      645        0.280        2.485            0      156.410        0.181      121.094
      646        0.261        2.486            0      156.350        0.000      118.774
      647        0.160        2.500            0      156.675        0.698      117.360
      648        0.177        2.527            0      157.568        1.310      121.275
      649        0.178        2.493            0      156.442        0.237      119.932
      650        0.111        2.470            0      156.380        0.433      118.597
      651        0.167        2.483            0      155.971        0.020      119.539
      652        0.096        2.498            0      156.904        2.904      118.899
      653        0.098        2.501            0      156.814        0.000      122.369
      654        0.141        2.485            0      155.834        1.659      118.003
      655        0.180        2.513            0      157.626        1.457      121.002
      656        0.126        2.500            0      157.079        0.282      119.957
      657        0.184        2.496            0      157.310        1.430      121.109
      658        0.281        2.466            0      155.654        0.267      119.626
      659        0.164        2.504            0      157.277        2.235      120.222
      660        0.103        2.451            0      154.693        0.000      115.168
      661        0.090        2.467            0      156.581        0.582      118.154
      662        0.112        2.504            0      157.260        0.834      120.423
      663        0.119        2.486            0      156.807        1.329      117.786
      664        0.202        2.492            0      155.981        0.428      121.276
      665        0.109        2.473            0      155.703        0.140      117.751
      666        0.140        2.497            0      157.276        0.479      118.442
      667        0.110        2.501            0      156.972        0.000      120.134
      668        0.136        2.464            0      155.017        0.563      117.543
      669        0.125        2.510            0      157.660        0.711      121.090
      670        0.165        2.488            0      155.904        0.245      121.016
      671        0.097        2.485            0      156.406        0.216      120.902
      672        0.173        2.508            0      157.741        1.038      117.990
      673        0.238        2.519            0      158.040        0.145      119.987
      674        0.173        2.503            0      156.714        1.051      120.598
      675        0.190        2.467            0      155.590        0.276      118.098
      676        0.107        2.509            0      157.380        2.554      119.529
      677        0.149        2.493            0      156.861        1.676      120.005
      678        0.165        2.499            0      157.679        0.203      120.688
      679        0.191        2.468            0      155.530        0.161      118.118
      680        0.070        2.474            0      155.766        1.448      119.754
      681        0.117        2.512            0      157.581        0.000      121.429
      682        0.085        2.468            0      155.048        0.844      119.053
      683        0.156        2.472            0      155.044        0.563      118.768
      684        0.221        2.505            0      156.894        1.756      120.684
      685        0.153        2.495            0      156.829        0.677      116.843
      686        0.169        2.472            0      155.563        0.240      119.392
      687        0.141        2.495            0      156.614        1.777      119.545
      688        0.123        2.476            0      155.935        0.542      117.360
      689        0.111        2.455            0      154.816        2.795      117.081
      690        0.275        2.497            0      157.096        0.000      120.893
      691        0.161        2.488            0      156.463        0.234      118.881
      692        0.234        2.472            0      155.341        3.856      118.577
      693        0.203        2.490            0      156.901        1.886      117.608
      694        0.109        2.493            0      156.652        0.241      118.745
      695        0.114        2.475            0      156.610        0.435      119.238
      696        0.153        2.502            0      156.358        0.000      118.447
      697        0.223        2.469            0      156.507        0.276      118.106
      698        0.128        2.487            0      156.860        0.026      120.082
      699        0.083        2.483            0      156.064        0.000      118.771
      700        0.093        2.514            0      157.741        0.029      120.905
      701        0.262        2.483            0      156.841        0.087      120.750
      702        0.219        2.496            0      156.325        0.085      120.182
      703        0.164        2.474            0      156.667        0.014      117.009
      704        0.283        2.462            0      155.896        0.761      117.441
      705        0.147        2.496            0      156.913        0.537      118.859
      706        0.188        2.494            0      157.053        1.147      120.438
      707        0.129        2.500            0      157.215        0.216      119.609
      708        0.207        2.515            0      157.877        0.264      119.042
      709        0.257        2.480            0      156.276        0.010      119.119
      710        0.168        2.481            0      155.968        0.000      119.354
      711        0.153        2.510            0      156.879        0.089      121.406
      712        0.195        2.503            0      156.800        0.203      118.590
      713        0.154        2.483            0      156.040        0.000      119.582
      714        0.131        2.470            0      156.208        0.521      118.928
      715        0.142        2.508            0      157.211        0.199      120.000
      716        0.167        2.520            0      158.290        0.006      120.598
      717        0.139        2.496            0      157.256        0.000      119.107
      718        0.176        2.499            0      157.488        0.985      120.270
      719        0.068        2.496            0      156.420        0.000      121.188
      720        0.079        2.471            0      155.983        0.000      119.872
      721        0.139        2.528            0      158.358        0.000      120.495
      722        0.189        2.494            0      156.113        0.245      119.634
      723        0.102        2.469            0      155.818        0.220      118.967
      724        0.129        2.487            0      155.655        0.171      120.577
      725        0.104        2.520            0      157.714        0.000      120.961
      726        0.134        2.488            0      156.202        0.000      119.973
      727        0.175        2.475            0      155.897        0.052      121.428
      728        0.230        2.482            0      156.501        0.161      120.025
      729        0.188        2.482            0      155.992        0.639      118.644
      730        0.189        2.508            0      156.822        0.003      118.028
      731        0.198        2.477            0      156.498        0.187      120.441
      732        0.195        2.466            0      154.152        0.000      117.941
      733        0.121        2.477            0      155.448        0.000      119.110
      734        0.252        2.471            0      156.737        0.098      120.865
      735        0.223        2.504            0      156.269        0.383      120.265
      736        0.183        2.498            0      156.823        0.117      118.427
      737        0.166        2.512            0      157.760        0.467      118.459
      738        0.148        2.503            0      157.243        0.000      119.878
      739        0.141        2.464            0      155.902        0.542      117.632
      740        0.128        2.469            0      155.405        0.000      118.595
      741        0.104        2.438            0      154.593        0.000      116.134
      742        0.121        2.510            0      157.771        0.026      119.176
      743        0.104        2.493            0      157.151        0.000      119.294
      744        0.165        2.503            0      156.664        0.000      119.571
      745        0.147        2.473            0      155.490        1.297      117.066
      746        0.173        2.503            0      156.405        0.413      122.934
      747        0.224        2.486            0      156.356        0.876      118.588
      748        0.212        2.475            0      156.179        0.431      119.746
      749        0.149        2.491            0      156.296        0.921      119.676
      750        0.144        2.500            0      156.696        0.000      120.323
      751        0.175        2.496            0      156.929        0.000      119.660
      752        0.072        2.476            0      156.173        0.000      119.567
      753        0.172        2.503            0      156.030        0.000      118.613
      754        0.115        2.484            0      155.825        0.000      120.030
      755        0.203        2.501            0      157.501        0.871      119.425
      756        0.137        2.495            0      156.424        0.000      120.262
      757        0.296        2.479            0      156.586        0.146      119.853
      758        0.153        2.496            0      156.176        0.747      118.819
      759        0.201        2.467            0      155.700        2.623      118.088
      760        0.135        2.479            0      155.976        0.000      117.838
      761        0.088        2.451            0      155.117        0.549      118.780
      762        0.159        2.497            0      157.151        0.120      120.145
      763        0.174        2.492            0      156.792        1.699      118.992
      764        0.186        2.495            0      156.702        0.395      119.454
      765        0.262        2.494            0      156.984        0.230      120.456
      766        0.132        2.510            0      156.401        0.650      120.004
      767        0.129        2.500            0      157.375        0.000      120.266
      768        0.112        2.490            0      156.299        0.000      118.835
      769        0.178        2.468            0      155.486        1.092      119.324
      770        0.212        2.503            0      157.198        0.018      119.105
      771        0.182        2.503            0      156.642        0.953      121.326
      772        0.164        2.488            0      156.281        0.912      118.814
      773        0.154        2.474            0      155.762        0.379      117.271
      774        0.078        2.489            0      156.952        0.000      120.568
      775        0.114        2.489            0      156.663        0.000      119.524
      776        0.271        2.476            0      155.707        0.934      120.909
      777        0.192        2.475            0      156.130        0.741      117.867
      778        0.205        2.507            0      156.992        0.080      118.663
      779        0.144        2.483            0      156.846        0.273      118.730
      780        0.123        2.530            0      157.894        0.266      121.817
      781        0.122        2.484            0      156.415        0.137      120.052
      782        0.202        2.505            0      156.893        0.161      120.130
      783        0.263        2.485            0      156.313        0.217      121.254
      784        0.172        2.490            0      156.410        0.292      118.802
      785        0.220        2.484            0      156.271        0.408      120.252
      786        0.238        2.497            0      157.402        0.053      118.014
      787        0.105        2.471            0      155.303        0.000      118.163
      788        0.164        2.511            0      157.134        1.386      118.862
      789        0.069        2.491            0      156.901        0.000      116.947
      790        0.154        2.500            0      156.503        0.000      119.775
      791        0.122        2.469            0      155.498        0.170      119.151
      792        0.207        2.486            0      155.795        0.385      118.144
      793        0.222        2.476            0      155.942        0.009      118.269
      794        0.306        2.467            0      155.821        0.778      120.300
      795        0.181        2.482            0      156.466        0.050      119.174
      796        0.161        2.521            0      157.461        0.827      121.087
      797        0.168        2.483            0      156.200        0.271      118.038
      798        0.162        2.506            0      157.480        0.331      120.117
      799        0.124        2.471            0      156.023        0.000      118.525
      800        0.119        2.472            0      155.452        0.000      119.173
      801        0.151        2.488            0      156.926        1.613      118.696
      802        0.092        2.490            0      157.309        4.686      119.791
      803        0.135        2.490            0      156.117        0.633      119.299
      804        0.204        2.479            0      155.799        0.000      120.466
      805        0.130        2.470            0      155.625        0.084      118.247
      806        0.133        2.479            0      155.691        0.000      119.136
      807        0.199        2.466            0      155.731        1.737      116.797
      808        0.143        2.474            0      156.174        0.000      117.705
      809        0.108        2.488            0      156.473        0.000      117.475
      810        0.168        2.511            0      157.693        0.657      119.586
      811        0.173        2.497            0      155.991        0.043      119.211
      812        0.167        2.464            0      155.369        1.052      117.484
      813        0.086        2.451            0      154.548        0.000      116.422
      814        0.138        2.493            0      155.906        0.083      118.386
      815        0.084        2.497            0      157.275        5.341      118.584
      816        0.143        2.478            0      156.464        4.191      117.144
      817        0.140        2.503            0      157.248        0.172      119.661
      818        0.110        2.480            0      156.309        0.000      119.419
      819        0.132        2.472            0      154.865        0.267      117.968
      820        0.152        2.464            0      155.061        0.193      118.814
      821        0.241        2.500            0      156.270        0.617      119.087
      822        0.168        2.489            0      156.957        0.099      118.086
      823        0.172        2.539            0      158.116        0.553      120.718
      824        0.075        2.459            0      154.576        0.340      117.451
      825        0.097        2.500            0      156.861        0.052      119.263
      826        0.111        2.503            0      157.372        0.000      119.580
      827        0.213        2.508            0      157.701        0.000      118.533
      828        0.241        2.504            0      157.235        0.465      121.172
      829        0.132        2.462            0      155.539        0.000      117.856
      830        0.182        2.482            0      156.159        0.621      120.415
      831        0.100        2.501            0      156.467        0.494      119.629
      832        0.151        2.509            0      156.616        0.595      121.372
      833        0.187        2.483            0      156.683        0.656      119.764
      834        0.267        2.494            0      156.726        0.868      119.876
      835        0.100        2.493            0      156.598        0.860      118.343
      836        0.151        2.495            0      156.834        1.110      120.449
      837        0.148        2.497            0      156.929        1.202      117.858
      838        0.146        2.516            0      157.267        0.098      121.432
      839        0.223        2.482            0      156.317        0.172      119.043
      840        0.127        2.474            0      155.216        0.000      118.634
      841        0.066        2.469            0      154.650        1.544      119.325
      842        0.101        2.468            0      156.100        0.000      117.640
      843        0.118        2.509            0      157.176        1.526      120.280
      844        0.113        2.486            0      156.107        0.037      119.499
      845        0.129        2.487            0      156.063        1.507      119.330
      846        0.125        2.461            0      155.179        0.000      118.026
      847        0.096        2.469            0      156.267        0.000      118.791
      848        0.194        2.486            0      156.740        0.000      119.467
      849        0.116        2.467            0      155.213        1.193      118.401
      850        0.165        2.481            0      157.128        0.000      117.525
      851        0.133        2.486            0      155.437        0.081      118.361
      852        0.077        2.476            0      156.239        0.521      118.605
      853        0.095        2.465            0      155.566        0.714      118.248
      854        0.090        2.485            0      155.548        0.198      118.597
      855        0.234        2.476            0      155.431        0.064      117.738
      856        0.150        2.507            0      157.646        0.000      120.904
      857        0.115        2.517            0      158.075        0.000      119.475
      858        0.252        2.492            0      156.880        0.568      121.170
      859        0.144        2.505            0      157.091        0.054      120.638
      860        0.117        2.481            0      156.196        0.100      122.344
      861        0.149        2.482            0      155.915        0.003      120.459
      862        0.137        2.532            0      158.591        0.920      120.454
      863        0.191        2.475            0      156.039        0.116      119.839
      864        0.155        2.469            0      156.004        2.653      117.963
      865        0.101        2.504            0      156.107        1.560      119.945
      866        0.158        2.523            0      157.814        0.000      123.113
      867        0.201        2.506            0      157.486        0.000      120.242
      868        0.110        2.462            0      155.106        0.969      117.862
      869        0.200        2.514            0      157.795        0.670      120.028
      870        0.156        2.483            0      156.023        0.000      119.647
      871        0.247        2.475            0      155.032        0.360      121.050
      872        0.177        2.495            0      156.372        1.287      119.904
      873        0.080        2.494            0      156.210        0.000      121.573
      874        0.224        2.501            0      156.202        0.017      121.073
      875        0.075        2.473            0      155.572        0.275      117.575
      876        0.120        2.501            0      156.291        0.013      120.774
      877        0.165        2.497            0      156.700        0.002      119.533
      878        0.165        2.480            0      156.084        0.242      118.638
      879        0.143        2.500            0      157.863        0.049      117.667
      880        0.121        2.468            0      156.485        1.656      120.314
      881        0.169        2.477            0      155.728        0.837      119.627
      882        0.083        2.491            0      156.954        0.455      119.712
      883        0.119        2.485            0      155.599        1.224      118.469
      884        0.124        2.488            0      156.198        0.038      121.428
      885        0.113        2.496            0      156.058        0.356      118.534
      886        0.195        2.486            0      156.079        0.417      120.700
      887        0.106        2.508            0      157.678        0.400      123.357
      888        0.144        2.512            0      156.701        0.172      121.661
      889        0.081        2.473            0      155.428        2.183      117.009
      890        0.139        2.494            0      156.755        0.000      119.398
      891        0.194        2.496            0      156.831        0.000      118.810
      892        0.172        2.503            0      157.393        0.000      119.316
      893        0.221        2.496            0      156.203        0.000      122.145
      894        0.156        2.496            0      157.126        0.000      118.186
      895        0.166        2.500            0      157.026        0.350      117.730
      896        0.090        2.483            0      155.962        0.000      119.959
      897        0.156        2.509            0      156.692        1.098      121.172
      898        0.177        2.464            0      154.618        1.003      118.647
      899        0.137        2.477            0      155.987        0.354      118.828
      900        0.102        2.474            0      156.515        0.000      119.847
      901        0.224        2.505            0      156.666        0.285      120.480
      902        0.153        2.483            0      156.024        0.370      119.700
      903        0.173        2.485            0      156.379        0.000      118.433
      904        0.185        2.492            0      156.054        2.937      118.778
      905        0.217        2.490            0      156.305        3.619      120.211
      906        0.196        2.502            0      156.993        2.679      118.624
      907        0.285        2.480            0      156.528        0.401      120.395
      908        0.249        2.505            0      157.326        0.407      119.828
      909        0.146        2.487            0      155.717        0.000      117.924
      910        0.189        2.491            0      156.887        0.523      121.570
      911        0.077        2.470            0      155.854        0.864      119.627
      912        0.083        2.506            0      157.017        0.144      120.774
      913        0.145        2.493            0      156.127        1.487      119.835
      914        0.106        2.515            0      157.341        2.152      119.381
      915        0.136        2.482            0      156.657        0.416      118.424
      916        0.206        2.514            0      156.949        0.012      121.041
      917        0.116        2.483            0      156.095        0.000      119.351
      918        0.136        2.496            0      156.979        2.787      119.150
      919        0.087        2.494            0      156.902        0.814      118.095
      920        0.150        2.509            0      157.734        1.663      118.524
      921        0.173        2.492            0      156.321        0.495      118.448
      922        0.242        2.479            0      156.360        0.335      118.457
      923        0.128        2.474            0      155.916        0.650      117.915
      924        0.116        2.477            0      155.764        2.792      121.074
      925        0.139        2.477            0      155.641        2.763      118.998
      926        0.220        2.500            0      157.053        2.135      121.809
      927        0.199        2.466            0      155.890        3.596      119.582
      928        0.114        2.496            0      156.710        2.078      118.945
      929        0.107        2.495            0      157.085        3.070      119.464
      930        0.108        2.473            0      156.344        3.398      118.620
      931        0.132        2.512            0      157.874        2.860      118.777
      932        0.157        2.482            0      155.380        2.506      119.890
      933        0.178        2.495            0      156.648        5.905      120.273
      934        0.157        2.481            0      155.961        2.312      119.698
      935        0.122        2.476            0      155.108        1.964      119.574
      936        0.277        2.475            0      155.748        2.878      120.382
      937        0.111        2.496            0      156.328        2.392      119.672
      938        0.071        2.468            0      155.099        2.687      118.757
      939        0.108        2.507            0      157.286        2.142      120.606
      940        0.098        2.488            0      157.234        0.522      119.046
      941        0.074        2.494            0      156.893        0.774      118.913
      942        0.100        2.485            0      156.489        0.181      120.287
      943        0.073        2.459            0      155.712        0.656      117.757
      944        0.233        2.479            0      155.424        0.000      119.622
      945        0.123        2.514            0      157.740        0.472      119.775
      946        0.109        2.477            0      156.775        0.167      118.063
      947        0.080        2.485            0      156.320        0.416      120.431
      948        0.082        2.447            0      154.440        0.770      117.585
      949        0.122        2.491            0      156.674        0.000      122.038
      950        0.180        2.491            0      156.320        0.451      120.719
      951        0.169        2.504            0      156.620        0.012      119.225
      952        0.108        2.442            0      154.874        0.000      117.465
      953        0.100        2.467            0      155.949        0.566      117.997
      954        0.116        2.500            0      156.769        0.809      118.991
      955        0.191        2.458            0      154.854        0.262      117.937
      956        0.202        2.507            0      157.174        0.104      120.300
      957        0.246        2.478            0      156.625        0.641      120.644
      958        0.152        2.490            0      155.150        1.197      120.061
      959        0.109        2.482            0      156.462        0.986      118.297
      960        0.188        2.499            0      157.160        0.967      119.602
      961        0.093        2.493            0      156.840        1.568      120.209
      962        0.079        2.471            0      155.050        0.531      118.429
      963        0.239        2.512            0      157.745        0.431      120.505
      964        0.122        2.496            0      156.092        0.679      120.623
      965        0.130        2.459            0      155.127        0.589      117.946
      966        0.067        2.463            0      155.576        2.563      118.137
      967        0.107        2.522            0      158.077        0.649      121.168
      968        0.093        2.487            0      156.447        0.708      118.969
      969        0.150        2.500            0      157.008        0.610      119.945
      970        0.179        2.498            0      156.186        0.044      120.499
      971        0.102        2.490            0      155.495        0.400      120.040
      972        0.157        2.481            0      156.095        2.996      119.404
      973        0.076        2.475            0      155.061        0.997      118.611
      974        0.160        2.474            0      156.175        1.039      118.627
      975        0.190        2.484            0      156.064        0.171      119.671
      976        0.138        2.493            0      156.812        0.044      118.221
      977        0.120        2.467            0      155.532        0.000      118.184
      978        0.158        2.449            0      155.561        0.334      115.769
      979        0.179        2.489            0      156.932        0.713      118.921
      980        0.225        2.489            0      156.092        1.494      117.772
      981        0.113        2.471            0      155.737        0.000      118.672
      982        0.072        2.475            0      155.451        0.000      119.137
      983        0.187        2.485            0      156.510        0.474      117.622
      984        0.148        2.472            0      156.169        0.147      120.869
      985        0.151        2.502            0      157.195        0.481      119.079
      986        0.132        2.507            0      156.834        0.121      120.029
      987        0.086        2.504            0      157.073        0.036      120.882
      988        0.150        2.486            0      156.872        0.663      117.119
      989        0.099        2.490            0      156.344        0.093      119.799
      990        0.110        2.483            0      156.033        0.501      118.418
      991        0.119        2.474            0      156.731        0.062      118.010
      992        0.110        2.479            0      156.054        0.680      117.788
      993        0.076        2.467            0      156.017        0.684      119.256
      994        0.117        2.492            0      156.192        0.278      119.988
      995        0.117        2.466            0      154.942        1.358      120.524
      996        0.108        2.475            0      156.429        5.305      117.090
      997        0.185        2.489            0      156.047        0.842      117.766
      998        0.118        2.475            0      156.015        0.436      118.784
      999        0.098        2.474            0      156.290        0.264      117.520
     1000        0.129        2.475            0      156.654        0.269      119.985
