title,r_psp_MMGBSA_dG_Bind,r_psp_MMGBSA_dG_Bind_Coulomb,r_psp_MMGBSA_dG_Bind_Covalent,r_psp_MMGBSA_dG_Bind_Hbond,r_psp_MMGBSA_dG_Bind_Lipo,r_psp_MMGBSA_dG_Bind_Packing,r_psp_MMGBSA_dG_Bind_SelfCont,r_psp_MMGBSA_dG_Bind_Solv_GB,r_psp_MMGBSA_dG_Bind_Solv_SA,r_psp_MMGBSA_dG_Bind_vdW,r_psp_Lig_Strain_Energy,r_psp_Lig_Strain_Coulomb,r_psp_Lig_Strain_Covalent,r_psp_Lig_Strain_Hbond,r_psp_Lig_Strain_Lipo,r_psp_Lig_Strain_Packing,r_psp_Lig_Strain_SelfCont,r_psp_Lig_Strain_Solv_GB,r_psp_Lig_Strain_Solv_SA,r_psp_Lig_Strain_vdW,r_psp_Ligand_Energy,r_psp_Ligand_Coulomb,r_psp_Ligand_Covalent,r_psp_Ligand_Hbond,r_psp_Ligand_Lipo,r_psp_Ligand_Packing,r_psp_Ligand_SelfCont,r_psp_Ligand_Solv_GB,r_psp_Ligand_Solv_SA,r_psp_Ligand_vdW,r_psp_Complex_Energy,r_psp_Complex_Coulomb,r_psp_Complex_Covalent,r_psp_Complex_Hbond,r_psp_Complex_Lipo,r_psp_Complex_Packing,r_psp_Complex_SelfCont,r_psp_Complex_Solv_GB,r_psp_Complex_Solv_SA,r_psp_Complex_vdW,r_psp_Ligand_Energy,r_psp_Ligand_Coulomb,r_psp_Ligand_Covalent,r_psp_Ligand_Hbond,r_psp_Ligand_Lipo,r_psp_Ligand_Packing,r_psp_Ligand_SelfCont,r_psp_Ligand_Solv_GB,r_psp_Ligand_Solv_SA,r_psp_Ligand_vdW,r_psp_Receptor_Energy,r_psp_Receptor_Coulomb,r_psp_Receptor_Covalent,r_psp_Receptor_Hbond,r_psp_Receptor_Lipo,r_psp_Receptor_Packing,r_psp_Receptor_SelfCont,r_psp_Receptor_Solv_GB,r_psp_Receptor_Solv_SA,r_psp_Receptor_vdW,r_psp_MMGBSA_dG_Bind(NS),r_psp_MMGBSA_dG_Bind(NS)_Coulomb,r_psp_MMGBSA_dG_Bind(NS)_Covalent,r_psp_MMGBSA_dG_Bind(NS)_Hbond,r_psp_MMGBSA_dG_Bind(NS)_Lipo,r_psp_MMGBSA_dG_Bind(NS)_Packing,r_psp_MMGBSA_dG_Bind(NS)_SelfCont,r_psp_MMGBSA_dG_Bind(NS)_Solv_GB,r_psp_MMGBSA_dG_Bind(NS)_Solv_SA,r_psp_MMGBSA_dG_Bind(NS)_vdW,r_psp_Rec_Strain_Energy,r_psp_Rec_Strain_Coulomb,r_psp_Rec_Strain_Covalent,r_psp_Rec_Strain_Hbond,r_psp_Rec_Strain_Lipo,r_psp_Rec_Strain_Packing,r_psp_Rec_Strain_SelfCont,r_psp_Rec_Strain_Solv_GB,r_psp_Rec_Strain_Solv_SA,r_psp_Rec_Strain_vdW,r_psp_Prime_MMGBSA_ligand_efficiency,r_psp_Prime_MMGBSA_ligand_efficiency_sa,r_psp_Prime_MMGBSA_ligand_efficiency_ln
5T8E - minimized 66728267,-60.9036790672199,-20.6701045452028,4.25285146705119,-1.29778511002638,-16.7842845425919,-1.36721020115201,0.0,30.2564635758049,,-55.2936097111033,4.82905028126146,-0.658431433935732,4.25285146705186,0.0,0.00706891135140486,0.0,0.0,0.0937352345681575,,1.13382610222591,-316.003423902989,-340.942022697025,3.9254805985061,0.0,-1.50362090458671,0.0,0.0,-13.0259758200868,,35.5427149202043,-9213.51582283744,-8720.98284548092,3552.56805865042,-145.051048095828,-631.219085633004,-26.4188482789435,-34.9589479354452,-2365.59864349229,,-841.854462571432,-316.003423902989,-340.942022697025,3.9254805985061,0.0,-1.50362090458671,0.0,0.0,-13.0259758200868,,35.5427149202043,-8836.60871986723,-8359.37071823869,3544.38972658487,-143.753262985802,-612.931180185826,-25.0516380777915,-34.9589479354452,-2382.82913124801,,-822.103567780533,-65.7327293484814,-20.0116731112666,-9.09494701772928e-13,-1.29778511002638,-16.7913534539432,-1.36721020115201,0.0,30.1627283412367,,-56.4274358133291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.34244919489307,-3.51367379233961,-14.3030291876658
5T8E - minimized 66728267,0.272045280837119,0.355371949395703,0.000530946611888794,0.0,3.12344103576834e-05,0.0,0.0,-0.0732112308605792,,-0.0106776187216155,0.171840204179205,7.50474991377814e-05,0.000530946610791894,0.0,3.12344102402218e-05,0.0,0.0,0.173904019283611,,-0.00270104362451917,-315.479795020377,-340.377361497962,5.7795865022905,0.0,-1.66027100300849,0.0,0.0,-13.2855806768521,,34.0638316551545,-9144.42876509132,-8798.50952273379,3585.81368495296,-143.885740443992,-621.389803549958,-23.1209893369679,-33.6938352393444,-2315.19081550761,,-794.451743232616,-315.479795020377,-340.377361497962,5.7795865022905,0.0,-1.66027100300849,0.0,0.0,-13.2855806768521,,34.0638316551545,-8829.22101535178,-8458.48753318522,3580.03356750406,-143.885740443992,-619.72956378136,-23.1209893369679,-33.6938352393444,-2301.8320235999,,-828.504897269049,0.100205076658312,0.355296901896509,9.09494701772928e-13,0.0,1.13686837721616e-13,0.0,0.0,-0.247115250143906,,-0.00797657509701821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0104632800321969,0.0156949200482953,0.0638889415512229
5T8E - minimized 66728267,0.162996153092536,-0.00502942144521512,-0.0105808374237313,0.0,7.31705192720256e-05,0.0,0.0,0.188092816239077,,-0.00955957480186953,0.000932396144037284,-0.00388327781371345,-0.0105808374238539,0.0,7.3170519109711e-05,0.0,0.0,-4.16947391954636e-05,,0.0153650356016115,-315.411146565663,-340.375629485708,5.7731527482232,0.0,-1.66034371472107,0.0,0.0,-13.214777793921,,34.0664516804641,-9179.67723751411,-8557.96344493257,3503.83116548004,-142.286766347946,-615.348128774304,-20.8506392199465,-37.1137407537957,-2554.36403159002,,-755.581651375572,-315.411146565663,-340.375629485708,5.7731527482232,0.0,-1.66034371472107,0.0,0.0,-13.214777793921,,34.0664516804641,-8864.42908710154,-8217.58278602541,3498.06859356924,-142.286766347946,-613.687858230103,-20.8506392199465,-37.1137407537957,-2541.33734661234,,-789.638543481234,0.162063756948555,-0.00114614363155852,4.54747350886464e-13,0.0,1.13686837721616e-13,0.0,0.0,0.188134510978671,,-0.0249246104034455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.00626908281125137,0.00940362421687706,0.0382791117197807
5T8E - minimized 66728267,-63.7789720492874,-21.8529970533855,3.6075072929516,-0.993039347970864,-15.5421818322804,-1.67017382117601,0.0,27.4259456601949,,-54.7540329476233,3.64860245228488,-0.106940248378521,3.60750729295268,0.0,-0.0109810485832693,0.0,0.0,-0.0739463858558338,,0.232962842149995,-315.347934511274,-340.128437947335,5.25409764155781,0.0,-1.56390485436078,0.0,0.0,-13.0678774879187,,34.1581881367827,-9225.76226652369,-8669.23705594,3550.60272647924,-142.37144767271,-626.722756114852,-20.4938705924479,-23.123458552747,-2447.76611978259,,-846.650284347585,-315.347934511274,-340.128437947335,5.25409764155781,0.0,-1.56390485436078,0.0,0.0,-13.0678774879187,,34.1581881367827,-8846.63535996313,-8307.25562093928,3541.74112154473,-141.37840832474,-609.616669428211,-18.8236967712719,-23.123458552747,-2462.12418795487,,-826.054439536745,-67.4275745015711,-21.7460568050064,-9.09494701772928e-13,-0.993039347970864,-15.5312007836972,-1.67017382117601,0.0,27.4998920460507,,-54.9869957897733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.45303738651105,-3.67955607976658,-14.9782823098985
5T8E - minimized 66728267,-60.359079068221,-20.1399577496159,4.53071738402241,-1.14725054122056,-17.4897302105444,-1.10268269374497,0.0,27.129367430693,,-52.1395426878106,6.25347034806214,-0.532019402345099,4.53071738402365,0.0,-0.0192578502437584,0.0,0.0,-0.0941231770028139,,2.36815339363014,-315.872251468672,-341.224905309472,5.12111723434544,0.0,-1.55825861696239,0.0,0.0,-12.505017321177,,34.2948125445943,-9153.88244220352,-8753.55062406332,3631.75968399811,-144.82994697231,-637.513229094709,-23.0691259938068,-27.2535979483979,-2391.75935194192,,-807.666250187156,-315.872251468672,-341.224905309472,5.12111723434544,0.0,-1.55825861696239,0.0,0.0,-12.505017321177,,34.2948125445943,-8777.65111166662,-8392.18576100423,3622.10784937974,-143.682696431089,-618.465240267202,-21.9664433000618,-27.2535979483979,-2406.38370205144,,-789.821520043939,-66.6125494162843,-19.6079383472716,-9.09494701772928e-13,-1.14725054122056,-17.4704723603006,-1.10268269374497,0.0,27.2234906076956,,-54.5076960814408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.32150304108542,-3.48225456162814,-14.1751316648793
5T8E - minimized 66728267,-0.00955573171631841,-0.0551955552236905,-0.0013202695831751,0.0,3.44718155247392e-05,0.0,0.0,0.0475191709806495,,-0.000593549701534357,-0.0272443488377121,-0.000638858301101664,-0.00132026958113585,0.0,3.44718155571577e-05,0.0,0.0,-0.0272108991791242,,0.00189120640815332,-316.060217537956,-341.200607459582,5.1317549568474,0.0,-1.55705352598242,0.0,0.0,-12.6840491195613,,34.2497376103226,-9146.41438139205,-8679.7344760348,3578.08808714128,-146.912814990886,-629.932175073237,-20.5556220892979,-30.8155796144447,-2452.5664682083,,-763.985332522351,-316.060217537956,-341.200607459582,5.1317549568474,0.0,-1.55705352598242,0.0,0.0,-12.6840491195613,,34.2497376103226,-8830.34460812237,-8338.47867301999,3572.95765245401,-146.912814990886,-628.37515601907,-20.5556220892979,-30.8155796144447,-2439.92993825972,,-798.234476582972,0.0176886171211663,-0.0545566969231004,-1.81898940354586e-12,0.0,0.0,0.0,0.0,0.0747300701596032,,-0.00248475610965215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.000367528142935323,-0.000551292214402985,-0.00224413223866419
5T8E - minimized 66728267,-63.5471247186924,-30.4487131458391,8.75897336274193,-1.47676780199592,-16.1903080331879,-2.48062009710749,0.0,27.261043630298,,-48.9707326336006,8.19623509648363,-1.10875575403162,8.7589733627412,0.0,-0.0657066612028239,0.0,0.0,-0.161914854841029,,0.773639003817898,-314.486757684398,-342.383220123067,6.29575130671244,0.0,-1.55744063009642,0.0,0.0,-10.9496073591067,,34.10775912116,-9155.75055561652,-8819.9796432276,3666.92478984094,-148.322356668342,-636.16024691154,-28.9491269983416,-26.227448512928,-2333.97619419602,,-829.060328942692,-314.486757684398,-342.383220123067,6.29575130671244,0.0,-1.55744063009642,0.0,0.0,-10.9496073591067,,34.10775912116,-8777.71667321343,-8447.1477099587,3651.87006517148,-146.845588866346,-618.412498248255,-26.4685069012341,-26.227448512928,-2350.28763046721,,-814.197355430251,-71.7433598151747,-29.3399573918068,9.09494701772928e-13,-1.47676780199592,-16.124601371985,-2.48062009710749,0.0,27.4229584851391,,-49.7443716374186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.44412018148817,-3.66618027223226,-14.9238337250615
5T8E - minimized 66728267,-67.946726787939,-22.0912806792112,6.9641817034385,-1.03731434739043,-19.2453264794574,-2.01204181635631,0.0,27.8473884885034,,-58.3723336574658,5.59714436793348,-0.867877055296958,6.96418170343958,0.0,-0.0428599317110798,0.0,0.0,-0.440436124746327,,-0.0158642237517626,-315.135505432728,-344.067486827735,6.15249262265364,0.0,-1.55600612646506,0.0,0.0,-9.88413076728932,,34.2196256661082,-9149.37934866175,-8751.13240217244,3666.61659618201,-148.229558574385,-645.995116156153,-27.5074603645579,-21.7573049255358,-2366.7735245581,,-854.600578092595,-315.135505432728,-344.067486827735,6.15249262265364,0.0,-1.55600612646506,0.0,0.0,-9.88413076728932,,34.2196256661082,-8766.29711644109,-8384.97363466549,3653.49992185592,-147.192244226994,-625.193783550231,-25.4954185482016,-21.7573049255358,-2384.73678227932,,-830.447870101237,-73.5438711558727,-21.2234036239133,-1.36424205265939e-12,-1.03731434739043,-19.2024665477463,-2.01204181635631,0.0,28.28782461325,,-58.356469433714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.61333564568996,-3.92000346853494,-15.9570658347522
5T8E - minimized 66728267,-66.6156845373971,-25.0406184388121,1.98387499034061,-1.09385419525697,-15.733032914089,-2.58712566893983,0.0,30.129845176692,,-54.274773487336,2.87884570773355,-0.270106386284965,1.98387499033998,0.0,0.00541945620498341,0.0,0.0,0.138416843766095,,1.0212408037076,-315.599435309069,-340.394335168908,4.61365678531477,0.0,-1.5983079319729,0.0,0.0,-13.5742410847211,,35.3537920912181,-9151.10072676993,-8923.31675237501,3586.89781170782,-146.098104770726,-635.225040940017,-24.4606424749122,-29.4297902077458,-2192.61478062445,,-786.853427084893,-315.599435309069,-340.394335168908,4.61365678531477,0.0,-1.5983079319729,0.0,0.0,-13.5742410847211,,35.3537920912181,-8768.88560692346,-8557.88179876728,3580.30027993216,-145.004250575469,-617.893700093955,-21.8735168059723,-29.4297902077458,-2209.17038471642,,-767.932445688775,-69.4945302451306,-24.7705120525279,4.54747350886464e-13,-1.09385419525697,-15.738452370294,-2.58712566893983,0.0,29.9914283329258,,-55.2960142910437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.56214171297681,-3.84321256946522,-15.6444749297182
5T8E - minimized 66728267,-69.1171206201416,-25.0674420602163,6.32455568915339,-1.04379194692439,-17.837964908615,-1.77747427540638,0.0,27.3564773860467,,-57.071480504175,6.1143515237315,-0.248505033582717,6.32455568915303,0.0,-0.0834586492779328,0.0,0.0,-0.407472786224218,,0.529232303663214,-316.037739765331,-341.202792957348,5.13610754747394,0.0,-1.55741504050548,0.0,0.0,-12.6615286161226,,34.2478893011709,-9172.29951829464,-8558.22309728506,3641.26240854041,-144.591302404127,-646.089361103762,-26.5414175872179,-32.2298338215632,-2542.40961742318,,-863.477297210136,-316.037739765331,-341.202792957348,5.13610754747394,0.0,-1.55741504050548,0.0,0.0,-12.6615286161226,,34.2478893011709,-8787.14465790917,-8191.95286226749,3629.80174530378,-143.547510457203,-626.693981154642,-24.7639433118115,-32.2298338215632,-2557.10456619311,,-840.653706007132,-75.2314721438743,-24.8189370266346,0.0,-1.04379194692439,-17.7545062593371,-1.77747427540638,0.0,27.7639501722706,,-57.6007128078382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.65835079308237,-3.98752618962355,-16.2319289858695
5T8E - minimized 66728267,-73.9310784637346,-26.5897104047999,4.95805389535508,-1.59864889799655,-18.0494232886384,-1.4069820324545,0.0,23.2973592394778,,-54.5417269746757,5.59420396608749,-0.675300865152394,4.95805389535465,0.0,0.00680431176609342,0.0,0.0,-0.154394341230272,,1.45904096534937,-315.549917656646,-343.768233604828,4.94685116686114,0.0,-1.50374919186104,0.0,0.0,-10.7966076775943,,35.5718216507763,-9125.48734209748,-8682.86946532482,3613.30826394014,-142.326311119845,-635.379017803973,-26.6845071580598,-38.5373348792216,-2372.10376528419,,-840.895204467513,-315.549917656646,-343.768233604828,4.94685116686114,0.0,-1.50374919186104,0.0,0.0,-10.7966076775943,,35.5718216507763,-8736.0063459771,-8312.51152131519,3603.40335887793,-140.727662221848,-615.825845323473,-25.2775251256054,-38.5373348792216,-2384.60451684608,,-821.925299143613,-79.5252824298223,-25.9144095396477,4.54747350886464e-13,-1.59864889799655,-18.0562276004046,-1.4069820324545,0.0,23.4517535807081,,-56.0007679400251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.84350301783595,-4.26525452675392,-17.3624711895533
5T8E - minimized 66728267,0.237519368241919,1.50076943295426,-0.0138579336221483,0.0,0.000394413049207287,0.0,0.0,-1.23857584771667,,-0.0112106964214718,0.0103666449342086,0.00495898693577601,-0.0138579336237683,0.0,0.000394413049257913,0.0,0.0,0.0134861769150234,,0.00538500165782096,-315.679120045534,-344.04515617806,6.16354732628487,0.0,-1.55749330264882,0.0,0.0,-10.5123584146469,,34.2723405235364,-9159.50914979951,-8617.71585198436,3550.34283655418,-143.945380193864,-630.426051866784,-23.622208791328,-39.7459041380828,-2508.79932383277,,-745.597265546492,-315.679120045534,-344.04515617806,6.16354732628487,0.0,-1.55749330264882,0.0,0.0,-10.5123584146469,,34.2723405235364,-8844.06754912222,-8275.17146523926,3544.19314716152,-143.945380193864,-628.868952977184,-23.622208791328,-39.7459041380828,-2497.04838957041,,-779.858395373607,0.227152723307881,1.49581044601837,1.81898940354586e-12,0.0,0.0,0.0,0.0,-1.25206202463141,,-0.0165956980792998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0091353603169969,0.0137030404754954,0.0557806442669998
5T8E - minimized 66728267,0.123834390122283,0.868798783616512,-0.0131218280889698,0.0,0.000240206287003275,0.0,0.0,-0.733585826320905,,0.00150305462864253,-0.00307621667877811,-0.00527387962932835,-0.0131218280880931,0.0,0.000240206287033473,0.0,0.0,-0.00149865416278772,,0.0165779389144234,-316.054293089246,-340.943739538121,3.92756053296794,0.0,-1.50382387147041,0.0,0.0,-13.0791467780623,,35.5448565654396,-9097.63829300936,-8778.5326714143,3620.63603991746,-143.096281123332,-624.669758877288,-25.3476469257707,-26.5853398999828,-2341.45095499488,,-778.59167969127,-316.054293089246,-340.943739538121,3.92756053296794,0.0,-1.50382387147041,0.0,0.0,-13.0791467780623,,35.5448565654396,-8781.70783431024,-8438.4577306598,3616.72160121258,-143.096281123332,-623.166175212104,-25.3476469257707,-26.5853398999828,-2327.6382223905,,-814.138039311338,0.126910606801175,0.874072663245897,-9.09494701772928e-13,0.0,-1.13686837721616e-13,0.0,0.0,-0.732087172158117,,-0.0150748842858093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.00476286115854936,0.00714429173782404,0.0290821001864422
5T8E - minimized 66728267,-68.5015219614179,-24.9521502060979,5.96868395331285,-1.03486913247579,-17.6080272887076,-1.98429565774727,0.0,27.7707639939399,,-56.6616276236404,6.24164203323573,-0.273713704995998,5.96868395331208,0.0,0.00246927138818265,0.0,0.0,-0.454222653192403,,0.998425166723827,-315.916498049198,-341.206302362394,5.1294498898157,0.0,-1.55710781027964,0.0,0.0,-12.5381080336502,,34.2555702673104,-9128.81975945226,-8718.10860331964,3670.27123920623,-149.953100092529,-646.143039012181,-25.594315271498,-31.0239098516138,-2379.79331408521,,-848.474717025821,-315.916498049198,-341.206302362394,5.1294498898157,0.0,-1.55710781027964,0.0,0.0,-12.5381080336502,,34.2555702673104,-8744.40173944164,-8351.95015075115,3659.1731053631,-148.918230960053,-626.977903913193,-23.6100196137507,-31.0239098516138,-2395.0259700455,,-826.068659669491,-74.7431639946535,-24.6784365011026,4.54747350886464e-13,-1.03486913247579,-17.6104965600957,-1.98429565774727,0.0,28.2249866471325,,-57.6600527903641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.634673921593,-3.95201088238949,-16.0873576608122
5T8E - minimized 66728267,-69.0597592015274,-23.1812805051632,6.91260897831216,-1.13067916342197,-18.3642072188162,-2.63336187766642,0.0,28.4380866364304,,-59.1009260512036,6.82950849965533,0.16819247828181,6.91260897831196,0.0,-0.0346690990367324,0.0,0.0,-0.344066563633532,,0.127442705731781,-316.021346042466,-341.210471722224,5.12330618762108,0.0,-1.55707078919328,0.0,0.0,-12.6445058364121,,34.2673961177426,-9246.6812074751,-8713.50691095761,3578.98432460871,-144.62448321103,-656.957800474588,-31.3232368843335,-41.7604558845666,-2389.00826013304,,-848.484384538641,-316.021346042466,-341.210471722224,5.12330618762108,0.0,-1.55707078919328,0.0,0.0,-12.6445058364121,,34.2673961177426,-8861.60010223111,-8349.11515873023,3566.94840944278,-143.493804047608,-637.036522466578,-28.6898750066671,-41.7604558845666,-2404.80184093306,,-823.65085460518,-75.8892677011827,-23.3494729834456,0.0,-1.13067916342197,-18.3295381197795,-2.63336187766642,0.0,28.7821532000639,,-59.2283687569354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.65614458467413,-3.9842168770112,-16.2184578449262
5T8E - minimized 66728267,-72.2608421372606,-36.069447568856,5.82681990886522,-2.1192765859719,-16.3905603615202,-1.59423019941949,0.0,35.1315785174111,,-57.0457258477727,5.38970699481564,0.123514805757793,5.82681990886677,0.0,0.00327129703063722,0.0,0.0,-0.116243974618214,,-0.44765504222142,-315.334162702672,-340.376630983982,5.78265458894755,0.0,-1.66060581414898,0.0,0.0,-13.1397673966157,,34.060186903127,-9182.73764880348,-8635.26180774844,3587.24830770809,-142.579517117115,-638.08920586319,-24.6153128315292,-36.2614831820837,-2454.42187559946,,-838.756754169745,-315.334162702672,-340.376630983982,5.78265458894755,0.0,-1.66060581414898,0.0,0.0,-13.1397673966157,,34.060186903127,-8795.14264396355,-8258.8157291956,3575.63883321027,-140.460240531143,-620.038039687521,-23.0210826321097,-36.2614831820837,-2476.41368672025,,-815.771215225099,-77.650549132075,-36.1929623746128,-1.81898940354586e-12,-2.1192765859719,-16.3938316585509,-1.59423019941949,0.0,35.2478224920292,,-56.5980708055513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.77926315912541,-4.16889473868811,-16.9702216687733
5T8E - minimized 66728267,-71.086798693068,-26.8393154018977,8.60559847176592,-1.48640289330939,-18.6497187244415,-2.39855025417227,0.0,26.7638421476945,,-57.082252038704,8.4089253485501,-0.0315501626432706,8.60559847176486,0.0,-0.114019813819821,0.0,0.0,-0.564536925181187,,0.513433778429629,-315.936772526031,-341.205382513843,5.13027196385146,0.0,-1.55701754826387,0.0,0.0,-12.5591811140253,,34.254536686249,-9094.9630877051,-8905.38953341473,3630.24578180918,-143.092352323516,-636.485218337697,-24.2460789301031,-31.6890906664003,-2194.37386522606,,-789.932730615763,-315.936772526031,-341.205382513843,5.13027196385146,0.0,-1.55701754826387,0.0,0.0,-12.5591811140253,,34.254536686249,-8707.93951648601,-8537.34483549899,3616.50991137356,-141.605949430206,-616.278482064992,-21.8475286759308,-31.6890906664003,-2208.57852625973,,-767.105015263308,-79.495724041617,-26.8077652392549,1.36424205265939e-12,-1.48640289330939,-18.5356989106217,-2.39855025417227,0.0,27.3283790728756,,-57.5956858171337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.73410764204108,-4.10116146306161,-16.6945014182554
5T8E - minimized 66728267,-68.5159446450161,-20.428713451618,4.37804458657411,-0.848187983336885,-19.8918294204635,-1.65943122695585,0.0,26.3995265636881,,-56.465353712912,5.54404268268513,0.221613232519644,4.37804458657451,0.0,0.0529285276398592,0.0,0.0,-0.549018783751364,,1.44047511970255,-315.915200514535,-341.212222448928,5.11780373677314,0.0,-1.55701167159905,0.0,0.0,-12.5371527075882,,34.2733825768076,-9055.65839008523,-8640.43169506973,3662.5646463292,-140.901128000977,-641.274993134737,-29.6987591595796,-40.479691628916,-2434.27820827187,,-791.158561148624,-315.915200514535,-341.212222448928,5.11780373677314,0.0,-1.55701167159905,0.0,0.0,-12.5371527075882,,34.2733825768076,-8671.22724492568,-8278.79075916918,3653.06879800585,-140.05294001764,-619.826152042674,-28.0393279326237,-40.479691628916,-2448.14058212797,,-768.966590012519,-74.0599873277024,-20.6503266841373,-4.54747350886464e-13,-0.848187983336885,-19.9447579481034,-1.65943122695585,0.0,26.9485453474394,,-57.9058288326146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.63522864019293,-3.95284296028939,-16.0907447807306
5T8E - minimized 66728267,-63.9337729135659,-24.6446634240056,5.63788040432837,-1.07264024095286,-17.4232102241101,-1.88367827979495,0.0,30.0635477686778,,-54.6110089177123,6.19370216257875,-0.419477150976036,5.63788040432769,0.0,-0.0235237587417072,0.0,0.0,0.186547678242789,,0.81227498972595,-316.192949167651,-341.208718092598,5.12235238368046,0.0,-1.55702822126175,0.0,0.0,-12.8162906145666,,34.2667353770949,-9171.72667027924,-8590.02010532063,3636.33075458498,-145.432438178458,-639.73142304093,-21.0966920947563,-29.5194919664102,-2537.34792809546,,-844.909346167577,-316.192949167651,-341.208718092598,5.12235238368046,0.0,-1.55702822126175,0.0,0.0,-12.8162906145666,,34.2667353770949,-8791.59994819802,-8224.16672380403,3625.57052179698,-144.359797937506,-620.751184595558,-19.2130138149614,-29.5194919664102,-2554.59518524957,,-824.56507262696,-70.127475076144,-24.22518627303,9.09494701772928e-13,-1.07264024095286,-17.3996864653684,-1.88367827979495,0.0,29.8770000904351,,-55.4232839074383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.45899126590638,-3.68848689885957,-15.0146367849313
5T8E - minimized 66728267,-64.7386281754716,-25.2714383276016,4.65865533475244,-1.04146154185497,-17.1359477980259,-2.13467969196893,0.0,31.2527435617017,,-55.0664997124755,4.90931827816246,-0.17332273123975,4.65865533475246,0.0,-0.0152506592412098,0.0,0.0,-0.0980999801490157,,0.537336314039862,-315.694980956419,-340.387033264275,4.61687745812188,0.0,-1.59838169712603,0.0,0.0,-13.671946473742,,35.3455030206025,-9124.19597800241,-8586.57215603836,3685.56458729162,-150.939660562928,-636.183505167605,-29.6620784514332,-30.5824172784799,-2538.10076685208,,-837.719980943144,-315.694980956419,-340.387033264275,4.61687745812188,0.0,-1.59838169712603,0.0,0.0,-13.671946473742,,35.3455030206025,-8743.76236887052,-8220.91368444648,3676.28905449875,-149.898199021073,-617.449175672453,-27.5273987594643,-30.5824172784799,-2555.68156394004,,-817.998984251271,-69.6479464536351,-25.0981155963618,0.0,-1.04146154185497,-17.1206971387846,-2.13467969196893,0.0,31.3508435418507,,-55.6038360265154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.48994723751814,-3.73492085627721,-15.2036544022443
5T8E - minimized 66728267,-71.84578593894,-19.8642213293951,2.7196014843621,-1.07064117759356,-17.8179940733924,-2.18647230756095,0.0,21.9355407406078,,-55.5615992759723,2.53100518886328,-0.420621550498765,2.71960148436322,0.0,-0.0303657981490395,0.0,0.0,-0.283080451954163,,0.545471505101929,-315.710547533002,-344.042357947944,6.16641415881198,0.0,-1.55754100949064,0.0,0.0,-10.5466054337891,,34.2695426994102,-9204.42292951108,-8679.5295628648,3604.1090630542,-148.109407396066,-652.138422905532,-28.1916044947353,-32.0075367090249,-2421.74821269322,,-846.807245501902,-315.710547533002,-344.042357947944,6.16641415881198,0.0,-1.55754100949064,0.0,0.0,-10.5466054337891,,34.2695426994102,-8816.86659603914,-8315.62298358746,3595.22304741102,-147.038766218472,-632.762887822649,-26.0051321871744,-32.0075367090249,-2433.13714800003,,-825.51518892534,-74.3767911278046,-19.4435997788969,-9.09494701772928e-13,-1.07064117759356,-17.7876282752433,-2.18647230756095,0.0,22.2186211925623,,-56.1070707810743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.76329945919,-4.144949188785,-16.8727470825082
