  Frame         RMSD         rGyr      intraHB        MolSA         SASA          PSA
      557        0.617        3.452            0      241.896        2.218      119.333
      558        0.619        3.451            0      244.658        1.391      117.848
      559        0.514        3.472            0      242.639       11.630      116.624
      560        0.573        3.444            0      243.786        7.645      125.435
      561        0.542        3.458            0      245.869        1.039      124.655
      562        0.606        3.481            0      243.479        0.000      123.035
      563        0.694        3.433            0      242.545        2.963      123.936
      564        0.339        3.424            0      241.383        5.407      122.458
      565        0.619        3.457            0      241.401        2.014      117.178
      566        0.651        3.482            0      243.006        4.405      114.375
      567        0.632        3.485            0      242.641        0.689      118.879
      568        0.654        3.518            0      245.012        1.987      119.939
      569        0.576        3.487            0      243.137        0.758      119.221
      570        0.642        3.423            0      240.876        3.708      119.444
      571        0.588        3.470            0      240.609        1.057      112.362
      572        0.692        3.405            0      242.682        3.460      117.356
      573        0.583        3.465            0      243.471        2.349      119.029
      574        0.551        3.488            0      242.758        3.012      118.626
      575        0.585        3.485            0      244.156        3.160      120.995
      576        0.668        3.401            0      242.129        0.891      120.299
      577        0.641        3.407            0      240.848        2.198      117.771
      578        0.717        3.487            0      242.645        0.143      119.889
      579        0.546        3.419            0      241.196        6.729      117.979
      580        0.597        3.432            0      242.793        3.150      119.074
      581        0.699        3.460            0      241.377        4.110      121.209
      582        0.478        3.513            0      244.800        5.266      119.176
      583        0.690        3.473            0      244.176        2.486      122.234
      584        0.543        3.453            0      241.314        2.532      117.260
      585        0.645        3.507            0      244.301        3.780      118.791
      586        0.685        3.449            0      239.268        0.798      116.036
      587        0.458        3.446            0      242.273        1.829      121.455
      588        0.685        3.457            0      242.425        2.567      114.633
      589        0.509        3.420            0      242.956        2.917      122.679
      590        0.496        3.455            0      242.938        0.575      121.361
      591        0.603        3.480            0      242.227        0.830      118.102
      592        0.617        3.479            0      246.268        2.911      124.905
      593        0.706        3.460            0      243.150        2.430      118.237
      594        0.782        3.400            0      245.106        2.328      121.951
      595        0.555        3.493            0      245.717        0.001      120.726
      596        0.558        3.434            0      240.758        4.340      118.095
      597        0.636        3.453            0      242.735        1.847      118.971
      598        0.698        3.434            0      240.183        0.430      118.811
      599        0.618        3.509            0      244.616        0.000      121.055
      600        0.668        3.451            0      240.448        1.054      114.996
      601        0.736        3.441            0      243.935        3.932      121.291
      602        0.578        3.468            0      241.129        2.783      114.513
      603        0.686        3.435            0      242.010        3.857      120.718
      604        0.546        3.429            0      242.779        2.041      119.433
      605        0.600        3.451            0      240.904        3.739      118.167
      606        0.719        3.414            0      239.399        0.047      112.921
      607        0.601        3.486            0      243.170        2.159      121.302
      608        0.701        3.459            0      242.877        3.419      123.659
      609        0.766        3.465            0      243.714        2.010      120.222
      610        0.522        3.476            0      244.328        3.153      119.905
      611        0.428        3.429            0      243.067        3.039      124.230
      612        0.608        3.487            0      243.539        2.127      121.334
      613        0.738        3.447            0      242.360        0.710      120.778
      614        0.623        3.471            0      241.160        1.035      119.836
      615        0.615        3.438            0      242.939        3.548      120.194
      616        0.529        3.398            0      242.192        0.971      123.759
      617        0.672        3.480            0      245.688        2.193      118.549
      618        0.650        3.492            0      244.174        1.771      117.722
      619        0.618        3.520            0      247.403        0.000      122.714
      620        0.534        3.476            0      243.993        1.045      120.770
      621        0.677        3.443            0      241.137        1.950      121.903
      622        0.562        3.443            0      242.443        2.007      122.135
      623        0.573        3.436            0      241.464        2.478      117.531
      624        0.718        3.472            0      243.520        5.061      122.621
      625        0.642        3.442            0      242.277        2.337      115.387
      626        0.744        3.474            0      243.588        2.151      123.048
      627        0.405        3.420            0      242.643        1.451      119.375
      628        0.702        3.418            0      242.179        2.865      120.717
      629        0.678        3.405            0      241.658        0.725      121.712
      630        0.776        3.426            0      243.642        3.229      118.593
      631        0.407        3.406            0      241.693        3.976      115.999
      632        0.731        3.487            0      241.811        5.409      118.136
      633        0.387        3.458            0      241.912        3.687      120.509
      634        0.568        3.449            0      242.474        4.419      117.748
      635        0.759        3.494            0      243.880        1.567      117.075
      636        0.581        3.450            0      241.245       12.997      117.791
      637        0.426        3.464            0      242.470        1.372      117.083
      638        0.568        3.426            0      241.326        2.129      120.149
      639        0.708        3.477            0      243.329        4.750      119.328
      640        0.529        3.424            0      242.351        2.157      119.405
      641        0.663        3.461            0      243.201        3.583      118.432
      642        0.629        3.465            0      243.532        0.000      121.866
      643        0.629        3.500            0      243.894        2.144      121.193
      644        0.681        3.492            0      243.497        2.875      121.027
      645        0.784        3.460            0      242.194        1.272      121.911
      646        0.710        3.438            0      240.993        2.044      118.958
      647        0.618        3.481            0      245.242        1.739      125.073
      648        0.650        3.435            0      244.904        1.322      121.230
      649        0.682        3.466            0      243.541        1.335      120.780
      650        0.764        3.448            0      241.466        0.125      117.960
      651        0.772        3.458            0      243.630        4.477      120.672
      652        0.718        3.459            0      244.985        8.741      121.401
      653        0.748        3.401            0      242.075        0.166      118.889
      654        0.748        3.437            0      239.631        2.127      116.268
      655        0.700        3.472            0      243.110        0.398      120.685
      656        0.668        3.466            0      241.865        1.241      118.264
      657        0.773        3.463            0      244.254        1.449      120.322
      658        0.646        3.486            0      246.649        3.207      121.632
      659        0.778        3.450            0      245.258        3.622      126.127
      660        0.758        3.472            0      241.926        2.717      115.015
      661        0.545        3.434            0      240.765        1.328      118.411
      662        0.611        3.468            0      240.224        6.178      118.927
      663        0.487        3.465            0      245.532        3.031      121.291
      664        0.631        3.399            0      239.408        3.277      117.508
      665        0.729        3.400            0      239.666        2.429      113.675
      666        0.752        3.466            0      241.650        3.991      119.919
      667        0.546        3.324            0      238.440        3.106      119.185
      668        0.565        3.506            0      242.818        4.940      120.163
      669        0.598        3.457            0      241.238        4.872      116.290
      670        0.665        3.423            0      242.764        1.572      117.889
      671        0.705        3.446            0      243.434        0.743      122.265
      672        0.718        3.464            0      242.958        3.380      119.428
      673        0.688        3.476            0      240.689        0.889      113.190
      674        0.707        3.430            0      242.572        4.239      121.904
      675        0.645        3.455            0      243.022        4.470      121.107
      676        0.602        3.517            0      243.011        2.584      119.831
      677        0.609        3.414            0      240.739        3.890      115.344
      678        0.548        3.431            0      243.170        6.063      117.717
      679        0.532        3.432            0      243.125        4.950      120.933
      680        0.743        3.476            0      242.701        4.484      118.276
      681        0.598        3.446            0      240.303        4.293      115.303
      682        0.620        3.411            0      243.199        4.582      120.911
      683        0.641        3.415            0      240.953        4.673      121.482
      684        0.705        3.448            0      242.146        0.815      121.969
      685        0.636        3.450            0      243.759        5.849      121.596
      686        0.577        3.418            0      243.661        2.363      121.286
      687        0.573        3.410            0      240.348        4.487      120.093
      688        0.658        3.435            0      242.318        2.995      115.870
      689        0.666        3.434            0      240.463        2.714      112.674
      690        0.725        3.470            0      243.826        0.878      120.865
      691        0.823        3.461            0      240.849        1.910      114.193
      692        0.643        3.416            0      241.027        3.380      122.315
      693        0.677        3.465            0      240.582        5.658      118.096
      694        0.652        3.490            0      244.208        3.201      120.234
      695        0.539        3.452            0      242.842        4.364      120.068
      696        0.405        3.438            0      242.134        3.037      123.505
      697        0.488        3.498            0      243.597        1.367      120.421
      698        0.455        3.454            0      242.330        6.005      122.554
      699        0.554        3.502            0      243.056        3.861      118.308
      700        0.783        3.465            0      241.611        2.083      115.418
      701        0.577        3.452            0      241.226        4.459      122.925
      702        0.524        3.410            0      241.449        2.132      121.086
      703        0.731        3.412            0      241.808        3.465      122.339
      704        0.649        3.450            0      243.067        8.357      121.318
      705        0.661        3.471            0      242.377        6.807      117.432
      706        0.402        3.471            0      244.526        3.563      120.471
      707        0.682        3.456            0      239.491        2.561      116.481
      708        0.616        3.437            0      241.322        2.211      119.932
      709        0.798        3.422            0      240.809        2.075      114.886
      710        0.768        3.451            0      243.734        1.131      119.949
      711        0.677        3.419            0      243.240        0.469      121.064
      712        0.731        3.479            0      241.273        0.247      115.206
      713        0.546        3.446            0      243.020        0.467      123.558
      714        0.629        3.406            0      241.956        5.683      118.567
      715        0.645        3.466            0      242.585        1.725      119.427
      716        0.683        3.453            0      241.990        1.215      119.895
      717        0.638        3.429            0      242.905        3.841      123.916
      718        0.614        3.462            0      243.186        1.522      116.583
      719        0.495        3.500            0      244.858        1.999      121.160
      720        0.423        3.493            0      243.967        4.036      116.475
      721        0.640        3.450            0      242.695        3.514      118.437
      722        0.590        3.424            0      241.540        0.636      117.912
      723        0.715        3.489            0      241.239        3.351      113.635
      724        0.633        3.410            0      243.048        5.709      119.907
      725        0.465        3.440            0      243.342       11.818      120.347
      726        0.587        3.455            0      241.796        4.435      119.130
      727        0.607        3.436            0      241.629        6.057      120.634
      728        0.554        3.470            0      239.368        5.300      118.032
      729        0.588        3.473            0      242.182        4.900      118.240
      730        0.557        3.453            0      243.108        1.646      119.603
      731        0.656        3.451            0      240.786        2.225      121.299
      732        0.646        3.495            0      246.747        0.903      123.564
      733        0.298        3.501            0      241.865        6.946      120.184
      734        0.638        3.463            0      241.218        1.908      117.302
      735        0.728        3.435            0      243.717        1.142      124.482
      736        0.633        3.454            0      239.121        0.000      116.763
      737        0.553        3.499            0      244.717        1.197      121.005
      738        0.703        3.435            0      244.386        0.215      122.857
      739        0.632        3.445            0      241.553        4.666      115.698
      740        0.617        3.463            0      242.369        2.754      119.940
      741        0.702        3.432            0      239.589        3.404      112.058
      742        0.624        3.485            0      244.780        0.135      120.916
      743        0.698        3.382            0      240.881        1.800      116.898
      744        0.666        3.454            0      241.413        4.485      116.205
      745        0.573        3.438            0      242.089        2.987      118.871
      746        0.736        3.420            0      241.520        0.821      119.181
      747        0.549        3.434            0      243.085        2.749      121.506
      748        0.728        3.455            0      240.511        3.542      111.826
      749        0.654        3.434            0      242.801        2.213      118.785
      750        0.657        3.498            0      242.532        2.407      118.824
      751        0.754        3.480            0      244.069        3.153      120.922
      752        0.681        3.456            0      242.162        4.933      119.803
      753        0.688        3.439            0      242.231        4.123      122.821
      754        0.630        3.442            0      238.981        2.650      115.880
      755        0.674        3.465            0      240.428        2.166      115.043
      756        0.751        3.438            0      242.176        5.302      119.188
      757        0.653        3.478            0      240.084        2.878      114.278
      758        0.691        3.519            0      243.933        3.322      118.745
      759        0.807        3.474            0      241.236        1.054      112.583
      760        0.634        3.443            0      240.918        4.563      115.607
      761        0.667        3.455            0      241.516        3.184      116.460
      762        0.595        3.446            0      241.078        0.740      116.682
      763        0.726        3.448            0      241.485        5.546      116.619
      764        0.654        3.437            0      242.853        4.545      116.702
      765        0.644        3.435            0      241.744        4.919      117.999
      766        0.670        3.471            0      243.346        2.841      117.708
      767        0.510        3.447            0      241.183        6.075      115.264
      768        0.619        3.464            0      241.452        1.736      117.515
      769        0.629        3.483            0      242.862        4.541      119.867
      770        0.665        3.482            0      242.453        1.414      115.828
      771        0.732        3.461            0      242.150        1.923      115.165
      772        0.745        3.495            0      241.367        3.950      118.997
      773        0.754        3.396            0      241.229        4.716      121.095
      774        0.740        3.440            0      242.821        4.102      117.626
      775        0.686        3.439            0      241.767        6.591      117.287
      776        0.674        3.449            0      242.725        3.528      121.453
      777        0.704        3.444            0      239.242        7.245      113.283
      778        0.633        3.435            0      243.412        7.214      118.495
      779        0.706        3.438            0      239.537        4.490      114.931
      780        0.725        3.428            0      240.969        3.617      116.932
      781        0.764        3.505            0      242.367        1.059      114.127
      782        0.623        3.442            0      244.425        3.301      123.006
      783        0.565        3.485            0      242.559        2.647      118.929
      784        0.690        3.457            0      240.650        1.675      116.000
      785        0.651        3.475            0      242.584        4.914      121.627
      786        0.589        3.481            0      242.470        7.149      118.685
      787        0.751        3.483            0      241.173        4.596      114.225
      788        0.758        3.483            0      242.553        2.462      117.019
      789        0.492        3.439            0      240.166        1.399      118.555
      790        0.781        3.453            0      243.111        4.544      119.688
      791        0.592        3.435            0      242.102        9.149      120.908
      792        0.709        3.480            0      243.210        5.316      119.682
      793        0.526        3.470            0      244.520        4.544      122.034
      794        0.696        3.454            0      240.864        1.304      119.466
      795        0.681        3.390            0      243.469        1.542      120.306
      796        0.727        3.477            0      242.432        1.325      121.585
      797        0.702        3.496            0      244.547        5.188      121.500
      798        0.523        3.448            0      240.857        6.505      119.416
      799        0.661        3.465            0      242.284        0.538      120.736
      800        0.600        3.425            0      241.100        2.651      120.656
      801        0.359        3.433            0      241.129        3.649      119.812
      802        0.788        3.484            0      241.982        5.278      120.565
      803        0.681        3.462            0      240.815        6.585      114.697
      804        0.680        3.464            0      243.714        2.947      118.180
      805        0.496        3.473            0      241.735        3.653      118.885
      806        0.491        3.427            0      242.031        6.385      121.527
      807        0.546        3.479            0      241.398        1.746      117.018
      808        0.592        3.459            0      242.660       10.262      118.433
      809        0.654        3.461            0      241.753        5.210      118.926
      810        0.305        3.486            0      243.577        4.948      122.998
      811        0.684        3.443            0      242.178        0.324      120.660
      812        0.600        3.407            0      242.611        3.954      121.366
      813        0.462        3.467            0      241.939        6.150      118.741
      814        0.400        3.438            0      244.703        1.397      115.921
      815        0.742        3.440            0      242.925        2.901      118.738
      816        0.728        3.463            0      244.896        2.418      121.225
      817        0.622        3.437            0      240.938        1.971      117.488
      818        0.698        3.499            0      244.876        6.169      122.783
      819        0.671        3.471            0      241.726        2.841      114.739
      820        0.543        3.436            0      244.272        4.576      118.843
      821        0.527        3.414            0      243.521        2.811      120.228
      822        0.441        3.450            0      244.076        5.292      120.445
      823        0.257        3.459            0      243.169        8.375      121.722
      824        0.623        3.426            0      240.364        3.647      116.138
      825        0.584        3.484            0      240.731        5.082      118.873
      826        0.604        3.482            0      243.024        2.849      113.760
      827        0.432        3.474            0      243.064        2.386      121.351
      828        0.466        3.475            0      241.820        2.381      118.049
      829        0.714        3.411            0      239.920        1.125      115.971
      830        0.557        3.407            0      242.104        1.092      117.051
      831        0.725        3.448            0      240.845        3.181      116.622
      832        0.546        3.434            0      239.725        3.480      116.936
      833        0.700        3.512            0      245.325        2.588      125.202
      834        0.516        3.480            0      244.724        4.810      118.493
      835        0.658        3.440            0      240.361        6.213      121.139
      836        0.522        3.488            0      244.250        5.932      118.747
      837        0.822        3.438            0      244.046        3.928      118.784
      838        0.782        3.423            0      238.426        3.013      116.229
      839        0.635        3.509            0      243.349        1.688      117.574
      840        0.677        3.467            0      242.140        6.187      122.405
      841        0.566        3.485            0      244.221        9.910      118.069
      842        0.538        3.420            0      241.671        5.686      118.595
      843        0.429        3.472            0      245.565        3.035      125.258
      844        0.422        3.458            0      241.593        6.063      116.218
      845        0.529        3.460            0      241.630        6.697      116.865
      846        0.578        3.412            0      241.903        0.898      118.123
      847        0.596        3.470            0      243.466        0.868      117.422
      848        0.648        3.442            0      240.915        0.753      120.386
      849        0.439        3.489            0      243.796        7.889      120.942
      850        0.542        3.485            0      244.358        2.734      117.675
      851        0.511        3.451            0      242.686        2.255      120.157
      852        0.493        3.456            0      241.561        3.604      118.736
      853        0.840        3.440            0      240.945        1.909      117.849
      854        0.587        3.501            0      248.594        3.308      125.805
      855        0.554        3.441            0      243.479        1.587      118.952
      856        0.641        3.451            0      243.975        5.620      120.286
      857        0.654        3.418            0      240.547        1.103      118.392
      858        0.725        3.437            0      243.878        3.056      119.875
      859        0.664        3.395            0      243.160        5.364      125.687
      860        0.719        3.439            0      240.965        2.204      115.679
      861        0.378        3.450            0      241.476        3.359      117.317
      862        0.642        3.526            0      243.944        3.810      119.946
      863        0.705        3.451            0      241.055        1.195      116.199
      864        0.292        3.477            0      243.458        2.720      121.685
      865        0.407        3.510            0      245.311        6.093      124.680
      866        0.553        3.485            0      241.627        4.215      115.848
      867        0.655        3.409            0      241.296        0.639      117.411
      868        0.658        3.446            0      242.931        3.577      120.205
      869        0.516        3.430            0      242.266        7.450      121.565
      870        0.514        3.523            0      245.017        7.493      124.131
      871        0.686        3.427            0      240.930        5.360      121.295
      872        0.417        3.460            0      243.641        3.416      120.208
      873        0.630        3.484            0      244.033        2.715      121.114
      874        0.548        3.466            0      241.773       10.472      117.887
      875        0.488        3.459            0      241.052        8.960      120.011
      876        0.576        3.403            0      241.910        5.671      119.380
      877        0.585        3.466            0      244.982        6.875      123.969
      878        0.465        3.479            0      241.852        9.423      118.807
      879        0.292        3.497            0      241.173        3.223      115.080
      880        0.492        3.460            0      243.690        5.159      123.204
      881        0.472        3.470            0      245.852        1.478      121.308
      882        0.447        3.440            0      243.538        7.240      116.245
      883        0.465        3.461            0      242.288        4.514      119.322
      884        0.350        3.472            0      243.797        2.045      120.898
      885        0.551        3.442            0      244.017        5.449      124.233
      886        0.771        3.507            0      245.289        4.501      125.434
      887        0.586        3.432            0      243.400        1.790      120.682
      888        0.654        3.465            0      242.963        4.503      122.751
      889        0.664        3.450            0      242.132        2.137      117.318
      890        0.476        3.412            0      242.814        2.234      126.386
      891        0.642        3.440            0      243.342        0.170      121.229
      892        0.782        3.427            0      237.960        0.472      111.959
      893        0.339        3.441            0      242.074        1.475      118.813
      894        0.232        3.505            0      244.636        4.135      120.119
      895        0.402        3.397            0      240.330        1.481      119.594
      896        0.579        3.442            0      244.882        0.931      123.586
      897        0.541        3.450            0      242.707        1.926      124.233
      898        0.458        3.417            0      241.321        1.306      118.618
      899        0.725        3.484            0      242.384        0.455      118.545
      900        0.597        3.469            0      242.242        3.324      116.632
      901        0.612        3.436            0      243.808        1.195      118.133
      902        0.369        3.432            0      242.662        2.937      119.773
      903        0.550        3.479            0      245.305        0.808      126.196
      904        0.700        3.403            0      242.201        1.282      121.273
      905        0.559        3.477            0      242.295        4.484      117.153
      906        0.530        3.490            0      241.475        0.431      116.753
      907        0.582        3.427            0      239.597        0.015      117.073
      908        0.712        3.427            0      242.102        2.946      122.169
      909        0.621        3.436            0      243.373        1.051      122.050
      910        0.490        3.399            0      241.612        0.772      123.745
      911        0.546        3.452            0      245.403        0.253      125.062
      912        0.435        3.467            0      239.660        0.006      115.013
      913        0.302        3.447            0      244.450        7.375      119.489
      914        0.395        3.474            0      243.996        5.087      118.410
      915        0.218        3.429            0      241.207        0.198      120.727
      916        0.476        3.434            0      240.612        0.064      116.396
      917        0.604        3.416            0      240.419        0.442      115.320
      918        0.550        3.487            0      242.678        0.093      116.205
      919        0.534        3.430            0      243.126        3.591      121.986
      920        0.264        3.455            0      243.043        0.835      122.271
      921        0.440        3.510            0      246.448        1.431      124.624
      922        0.690        3.429            0      243.159        3.964      123.653
      923        0.393        3.437            0      241.024        0.195      115.161
      924        0.548        3.415            0      241.130        0.851      119.401
      925        0.520        3.470            0      243.402        1.035      121.933
      926        0.507        3.462            0      244.823        0.000      123.136
      927        0.194        3.458            0      243.530        0.264      119.487
      928        0.530        3.450            0      241.519        2.158      116.185
      929        0.663        3.474            0      242.066        0.000      117.446
      930        0.368        3.484            0      242.021        0.000      119.082
      931        0.281        3.400            0      240.890        0.754      119.647
      932        0.342        3.437            0      244.146        0.552      118.994
      933        0.539        3.448            0      242.118        2.145      121.677
      934        0.492        3.399            0      242.622        1.556      121.214
      935        0.472        3.445            0      240.798        2.279      117.957
      936        0.499        3.442            0      242.799        0.000      117.832
      937        0.325        3.441            0      242.150        0.676      120.667
      938        0.424        3.452            0      241.371        0.591      119.914
      939        0.473        3.469            0      242.649        0.203      122.465
      940        0.585        3.462            0      244.590        1.320      121.013
      941        0.450        3.464            0      242.978        0.975      121.562
      942        0.368        3.485            0      242.376        0.331      116.154
      943        0.393        3.445            0      241.998        0.976      117.809
      944        0.515        3.434            0      242.209        1.159      121.938
      945        0.517        3.434            0      242.210        1.664      115.101
      946        0.636        3.439            0      241.596        0.762      119.973
      947        0.408        3.449            0      244.674        0.317      125.922
      948        0.543        3.467            0      244.590        2.991      124.235
      949        0.526        3.453            0      243.536        0.719      122.154
      950        0.482        3.470            0      245.055        0.040      123.648
      951        0.371        3.451            0      244.706        0.045      128.433
      952        0.427        3.438            0      242.673        0.514      114.399
      953        0.580        3.412            0      243.951        0.260      123.128
      954        0.630        3.460            0      241.990        1.916      126.654
      955        0.449        3.459            0      242.378        2.853      120.526
      956        0.569        3.427            0      244.733        0.887      126.051
      957        0.779        3.491            0      245.413        1.189      129.961
      958        0.573        3.472            0      243.906        0.520      123.788
      959        0.333        3.418            0      242.094        0.774      121.655
      960        0.555        3.490            0      244.668        0.453      124.336
      961        0.400        3.455            0      243.140        0.243      120.262
      962        0.352        3.446            0      240.953        0.327      116.214
      963        0.531        3.418            0      244.166        0.000      126.349
      964        0.278        3.431            0      240.636        0.618      117.060
      965        0.613        3.457            0      244.053        0.000      123.404
      966        0.537        3.405            0      240.382        0.655      118.129
      967        0.437        3.460            0      242.458        0.180      117.028
      968        0.673        3.455            0      244.907        0.717      123.211
      969        0.518        3.477            0      245.357        4.314      122.752
      970        0.325        3.435            0      241.471        0.505      119.027
      971        0.546        3.466            0      243.406        0.805      124.872
      972        0.609        3.434            0      240.942        0.000      117.552
      973        0.468        3.452            0      242.328        0.624      118.043
      974        0.536        3.480            0      240.998        0.058      116.678
      975        0.472        3.425            0      244.267        0.158      124.374
      976        0.465        3.423            0      244.313        0.083      125.274
      977        0.677        3.446            0      244.133        0.798      123.400
      978        0.462        3.448            0      243.070        2.222      122.993
      979        0.463        3.445            0      242.940        0.140      120.732
      980        0.487        3.429            0      241.929        1.278      122.142
      981        0.258        3.462            0      245.060        6.076      121.632
      982        0.499        3.449            0      243.664        1.137      123.460
      983        0.502        3.437            0      240.739        0.000      113.368
      984        0.468        3.478            0      243.982        0.000      120.675
      985        0.504        3.462            0      242.389        2.096      117.580
      986        0.653        3.474            0      244.960        0.490      122.376
      987        0.466        3.493            0      245.247        1.765      123.296
      988        0.497        3.426            0      241.633        0.446      122.964
      989        0.413        3.460            0      242.771        2.682      118.485
      990        0.305        3.479            0      244.119        1.379      123.215
      991        0.596        3.479            0      244.745        5.302      118.430
      992        0.402        3.466            0      243.208        0.701      123.396
      993        0.710        3.440            0      241.115        3.558      120.687
      994        0.570        3.433            0      243.223        2.125      125.741
      995        0.374        3.482            0      244.722        1.680      120.333
      996        0.511        3.447            0      242.874        0.679      120.403
      997        0.532        3.437            0      242.780        6.576      120.853
      998        0.610        3.455            0      243.072        1.930      121.465
      999        0.325        3.427            0      242.105        3.072      118.349
     1000        0.411        3.501            0      242.676        0.463      120.530
